animal,session,trial,reward_magnitude,ITI(ms),reward_outcome,observed_actTime,reward_prob_at_reposne,dot_speed(ms),1=responded,past_reward,past_actTime,deterministic_actTime,1=treatment group
3,5,210,1,7000,NaN,NaN,NaN,200,0,NaN,NaN,3,2
3,5,211,1,3000,NaN,NaN,NaN,100,0,NaN,NaN,13,2
3,5,212,1,3000,NaN,NaN,NaN,300,0,NaN,NaN,45,2
3,5,213,1,3000,1,16,0.8808,300,1,NaN,NaN,15,2
3,5,214,1,3000,1,18,0.9526,200,1,1,16,12,2
3,5,215,2,3000,0,11,0.3775,300,1,1,18,12,2
3,5,216,2,3000,2,24,0.9975,200,1,0,11,11,2
3,5,217,3,3000,3,21,0.989,100,1,2,24,4,2
3,5,218,2,3000,2,17,0.9241,200,1,3,21,10,2
3,5,219,3,3000,3,13,0.6225,200,1,2,17,9,2
3,5,220,3,3000,0,11,0.3775,300,1,3,13,4,2
3,5,221,1,3000,0,11,0.3775,200,1,0,11,13,2
3,5,222,2,3000,2,26,1,100,1,0,11,12,2
3,5,223,3,3000,0,12,0.5,300,1,2,26,28,2
3,5,224,1,3000,1,20,0.982,300,1,0,12,12,2
4,1,2,1,5000,1,29,1,100,1,0,11,16,1
4,1,3,3,5000,3,13,0.6225,300,1,1,29,13,1
4,1,4,2,5000,2,19,0.9707,200,1,3,13,9,1
4,1,5,3,5000,3,21,0.989,100,1,2,19,13,1
4,1,6,2,5000,2,17,0.9241,300,1,3,21,13,1
4,1,7,2,5000,2,17,0.9241,300,1,2,17,17,1
4,1,8,1,5000,1,10,0.2689,300,1,2,17,23,1
4,1,9,2,5000,2,17,0.9241,200,1,1,10,8,1
4,1,10,2,5000,2,16,0.8808,300,1,2,17,14,1
4,1,11,1,5000,0,15,0.8176,300,1,2,16,15,1
4,1,12,1,5000,1,28,1,100,1,0,15,9,1
4,1,13,1,5000,1,19,0.9707,100,1,1,28,15,1
4,1,14,3,5000,3,15,0.8176,300,1,1,19,16,1
4,1,15,2,5000,2,16,0.8808,300,1,3,15,15,1
4,1,16,1,5000,1,16,0.8808,200,1,2,16,11,1
4,1,17,1,5000,0,16,0.8808,200,1,1,16,14,1
4,1,18,3,5000,3,17,0.9241,200,1,0,16,26,1
4,1,19,2,5000,2,22,0.9933,100,1,3,17,14,1
4,1,20,1,5000,1,15,0.8176,100,1,2,22,14,1
4,1,21,1,5000,1,18,0.9526,200,1,1,15,10,1
4,1,22,3,5000,3,19,0.9707,100,1,1,18,6,1
4,1,23,2,5000,2,14,0.7311,100,1,3,19,14,1
4,1,24,1,5000,1,12,0.5,300,1,2,14,18,1
4,1,25,1,5000,1,25,0.9985,100,1,1,12,25,1
4,1,26,2,5000,2,25,0.9985,200,1,1,25,23,1
4,1,27,2,5000,2,26,1,100,1,2,25,11,1
4,1,28,3,5000,3,22,0.9933,200,1,2,26,8,1
4,1,29,2,5000,2,15,0.8176,300,1,3,22,17,1
4,1,30,3,5000,3,17,0.9241,100,1,2,15,20,1
4,1,31,2,7000,0,9,0.1824,300,1,3,17,11,1
4,1,32,3,7000,3,13,0.6225,300,1,0,9,19,1
4,1,33,3,7000,0,12,0.5,200,1,3,13,17,1
4,1,34,3,7000,3,15,0.8176,200,1,0,12,13,1
4,1,35,2,7000,2,14,0.7311,200,1,3,15,12,1
4,1,36,3,7000,3,19,0.9707,100,1,2,14,11,1
4,1,37,1,7000,1,19,0.9707,100,1,3,19,6,1
4,1,38,3,7000,0,13,0.6225,300,1,1,19,12,1
4,1,39,3,7000,0,11,0.3775,300,1,0,13,18,1
4,1,40,2,7000,2,14,0.7311,300,1,0,11,8,1
4,1,41,1,7000,1,22,0.9933,100,1,2,14,11,1
4,1,42,2,7000,2,25,0.9985,100,1,1,22,5,1
4,1,43,1,7000,1,14,0.7311,100,1,2,25,22,1
4,1,44,2,7000,2,16,0.8808,200,1,1,14,11,1
4,1,45,2,7000,2,22,0.9933,100,1,2,16,16,1
4,1,46,1,7000,0,9,0.1824,300,1,2,22,10,1
4,1,47,1,7000,0,10,0.2689,300,1,0,9,17,1
4,1,48,3,7000,3,24,0.9975,100,1,0,10,21,1
4,1,49,2,7000,2,17,0.9241,300,1,3,24,16,1
4,1,50,3,7000,3,14,0.7311,300,1,2,17,11,1
4,1,51,1,7000,1,18,0.9526,200,1,3,14,9,1
4,1,52,1,7000,0,9,0.1824,200,1,1,18,11,1
4,1,53,1,7000,1,12,0.5,200,1,0,9,12,1
4,1,54,1,7000,0,11,0.3775,300,1,1,12,16,1
4,1,55,3,7000,3,17,0.9241,100,1,0,11,11,1
4,1,56,1,7000,1,11,0.3775,300,1,3,17,16,1
4,1,57,1,7000,0,9,0.1824,200,1,1,11,10,1
4,1,58,2,7000,2,24,0.9975,100,1,0,9,4,1
4,1,59,1,7000,1,21,0.989,100,1,2,24,13,1
4,1,60,1,7000,1,23,0.9959,100,1,1,21,14,1
4,1,61,3,3000,3,19,0.9707,200,1,1,23,12,1
4,1,62,2,3000,2,24,0.9975,100,1,3,19,17,1
4,1,63,1,3000,0,14,0.7311,100,1,2,24,22,1
4,1,64,1,3000,1,13,0.6225,300,1,0,14,14,1
4,1,65,1,3000,0,16,0.8808,300,1,1,13,16,1
4,1,66,1,3000,1,27,1,100,1,0,16,12,1
4,1,67,1,3000,1,24,0.9975,200,1,1,27,17,1
4,1,68,2,3000,2,11,0.3775,300,1,1,24,8,1
4,1,69,2,3000,2,19,0.9707,200,1,2,11,18,1
4,1,70,2,3000,2,24,0.9975,200,1,2,19,17,1
4,1,71,2,3000,2,23,0.9959,200,1,2,24,12,1
4,1,72,2,3000,2,17,0.9241,100,1,2,23,11,1
4,1,73,3,3000,3,20,0.982,200,1,2,17,18,1
4,1,74,1,3000,1,14,0.7311,200,1,3,20,20,1
4,1,75,1,3000,1,22,0.9933,100,1,1,14,12,1
4,1,76,2,3000,2,16,0.8808,300,1,1,22,9,1
4,1,77,2,3000,2,21,0.989,200,1,2,16,10,1
4,1,78,3,3000,3,28,1,100,1,2,21,6,1
4,1,79,1,3000,1,27,1,100,1,3,28,5,1
4,1,80,2,3000,2,20,0.982,200,1,1,27,4,1
4,1,81,1,3000,1,13,0.6225,200,1,2,20,14,1
4,1,82,3,3000,3,18,0.9526,300,1,1,13,13,1
4,1,83,2,3000,2,19,0.9707,300,1,3,18,32,1
4,1,84,3,3000,3,25,0.9985,100,1,2,19,7,1
4,1,85,1,3000,1,20,0.982,100,1,3,25,6,1
4,1,86,3,3000,NaN,NaN,NaN,100,0,1,20,11,1
4,1,87,2,3000,2,29,1,100,1,NaN,NaN,7,1
4,1,88,3,3000,3,22,0.9933,200,1,2,29,18,1
4,1,89,3,3000,3,15,0.8176,100,1,3,22,11,1
4,1,90,3,3000,3,23,0.9959,100,1,3,15,19,1
4,1,91,1,7000,1,16,0.8808,100,1,3,23,9,1
4,1,92,2,7000,2,12,0.5,200,1,1,16,18,1
4,1,93,1,7000,NaN,NaN,NaN,100,0,2,12,13,1
4,1,94,3,7000,3,17,0.9241,200,1,NaN,NaN,14,1
4,1,95,3,7000,3,20,0.982,200,1,3,17,12,1
4,1,96,1,7000,1,20,0.982,300,1,3,20,18,1
4,1,97,2,7000,2,20,0.982,200,1,1,20,15,1
4,1,98,2,7000,2,28,1,100,1,2,20,6,1
4,1,99,1,7000,1,19,0.9707,300,1,2,28,NaN,1
4,1,100,3,7000,3,19,0.9707,200,1,1,19,NaN,1
4,1,101,2,7000,0,10,0.2689,300,1,3,19,NaN,1
4,1,102,1,7000,0,13,0.6225,300,1,0,10,NaN,1
4,1,103,3,7000,0,13,0.6225,300,1,0,13,NaN,1
4,1,104,2,7000,2,15,0.8176,300,1,0,13,NaN,1
4,1,105,2,7000,2,25,0.9985,100,1,2,15,NaN,1
4,1,106,3,7000,3,19,0.9707,200,1,2,25,NaN,1
4,1,107,2,7000,2,16,0.8808,300,1,3,19,NaN,1
4,1,108,3,7000,3,18,0.9526,100,1,2,16,17,1
4,1,109,1,7000,1,25,0.9985,100,1,3,18,24,1
4,1,110,1,7000,1,13,0.6225,100,1,1,25,19,1
4,1,111,1,7000,1,17,0.9241,300,1,1,13,19,1
4,1,112,1,7000,NaN,NaN,NaN,300,0,1,17,20,1
4,1,113,3,7000,3,24,0.9975,100,1,NaN,NaN,13,1
4,1,114,3,7000,3,20,0.982,100,1,3,24,8,1
4,1,115,3,7000,3,21,0.989,200,1,3,20,9,1
4,1,116,1,7000,0,8,0.1192,200,1,3,21,10,1
4,1,117,2,7000,2,17,0.9241,200,1,0,8,13,1
4,1,118,1,7000,1,16,0.8808,100,1,2,17,18,1
4,1,119,1,7000,0,15,0.8176,300,1,1,16,9,1
4,1,120,3,7000,0,14,0.7311,300,1,0,15,15,1
4,1,121,2,5000,0,11,0.3775,300,1,0,14,16,1
4,1,122,1,5000,1,15,0.8176,300,1,0,11,18,1
4,1,123,1,5000,0,9,0.1824,300,1,1,15,5,1
4,1,124,3,5000,3,25,0.9985,100,1,0,9,10,1
4,1,125,1,5000,NaN,NaN,NaN,100,0,3,25,11,1
4,1,126,2,5000,0,15,0.8176,300,1,NaN,NaN,15,1
4,1,127,2,5000,2,20,0.982,200,1,0,15,19,1
4,1,128,3,5000,NaN,NaN,NaN,100,0,2,20,11,1
4,1,129,2,5000,0,11,0.3775,200,1,NaN,NaN,37,1
4,1,130,1,5000,1,22,0.9933,200,1,0,11,10,1
4,1,131,1,5000,1,19,0.9707,200,1,1,22,22,1
4,1,132,1,5000,1,18,0.9526,200,1,1,19,20,1
4,1,133,3,5000,3,11,0.3775,300,1,1,18,25,1
4,1,134,3,5000,0,15,0.8176,100,1,3,11,14,1
4,1,135,3,5000,3,14,0.7311,200,1,0,15,11,1
4,1,136,3,5000,3,13,0.6225,200,1,3,14,15,1
4,1,137,1,5000,0,14,0.7311,300,1,3,13,12,1
4,1,138,2,5000,2,17,0.9241,100,1,0,14,14,1
4,1,139,1,5000,1,13,0.6225,200,1,2,17,6,1
4,1,140,1,5000,1,18,0.9526,200,1,1,13,9,1
4,1,141,3,5000,0,16,0.8808,200,1,1,18,14,1
4,1,142,1,5000,0,12,0.5,200,1,0,16,16,1
4,1,143,3,5000,0,11,0.3775,300,1,0,12,16,1
4,1,144,3,5000,3,12,0.5,300,1,0,11,5,1
4,1,145,3,5000,3,15,0.8176,200,1,3,12,13,1
4,1,146,1,5000,1,16,0.8808,200,1,3,15,10,1
4,1,147,1,5000,1,20,0.982,200,1,1,16,7,1
4,1,148,1,5000,1,19,0.9707,100,1,1,20,9,1
4,1,149,2,5000,2,16,0.8808,200,1,1,19,11,1
4,1,150,3,5000,3,21,0.989,100,1,2,16,19,1
4,1,151,1,3000,1,16,0.8808,200,1,3,21,11,1
4,1,152,2,3000,0,11,0.3775,300,1,1,16,9,1
4,1,153,2,3000,2,16,0.8808,200,1,0,11,10,1
4,1,154,3,3000,3,14,0.7311,300,1,2,16,16,1
4,1,155,3,3000,0,9,0.1824,300,1,3,14,9,1
4,1,156,1,3000,1,14,0.7311,300,1,0,9,14,1
4,1,157,3,3000,0,13,0.6225,300,1,1,14,22,1
4,1,158,2,3000,2,12,0.5,100,1,0,13,29,1
4,1,159,3,3000,0,10,0.2689,300,1,2,12,13,1
4,1,160,2,3000,2,17,0.9241,100,1,0,10,11,1
4,1,161,3,3000,0,12,0.5,200,1,2,17,7,1
4,1,162,1,3000,1,16,0.8808,300,1,0,12,6,1
4,1,163,2,3000,2,16,0.8808,100,1,1,16,14,1
4,1,164,3,3000,0,15,0.8176,300,1,2,16,9,1
4,1,165,1,3000,1,21,0.989,100,1,0,15,8,1
4,1,166,2,3000,0,10,0.2689,300,1,1,21,8,1
4,1,167,2,3000,0,10,0.2689,300,1,0,10,10,1
4,1,168,3,3000,3,15,0.8176,200,1,0,10,8,1
4,1,169,2,3000,2,21,0.989,100,1,3,15,6,1
4,1,170,1,3000,0,9,0.1824,200,1,2,21,9,1
4,1,171,2,3000,0,10,0.2689,300,1,0,9,5,1
4,1,172,3,3000,3,21,0.989,100,1,0,10,13,1
4,1,173,1,3000,1,12,0.5,200,1,3,21,7,1
4,1,174,2,3000,2,14,0.7311,300,1,1,12,16,1
4,1,175,1,3000,1,11,0.3775,300,1,2,14,7,1
4,1,176,3,3000,0,13,0.6225,200,1,1,11,10,1
4,1,177,3,3000,3,11,0.3775,300,1,0,13,6,1
4,1,178,3,3000,3,14,0.7311,200,1,3,11,12,1
4,1,179,3,3000,3,18,0.9526,100,1,3,14,21,1
4,1,180,1,3000,1,9,0.1824,100,1,3,18,15,1
4,1,181,3,7000,0,12,0.5,200,1,1,9,10,1
4,1,182,3,7000,0,15,0.8176,200,1,0,12,13,1
4,1,183,2,7000,2,14,0.7311,100,1,0,15,15,1
4,1,184,3,7000,3,15,0.8176,200,1,2,14,19,1
4,1,185,3,7000,0,8,0.1192,300,1,3,15,14,1
4,1,186,2,7000,2,17,0.9241,300,1,0,8,12,1
4,1,187,2,7000,2,11,0.3775,100,1,2,17,7,1
4,1,188,2,7000,0,9,0.1824,300,1,2,11,7,1
4,1,189,3,7000,0,13,0.6225,200,1,0,9,14,1
4,1,190,3,7000,3,16,0.8808,100,1,0,13,11,1
4,1,191,2,7000,2,13,0.6225,100,1,3,16,8,1
4,1,192,2,7000,0,12,0.5,200,1,2,13,11,1
4,1,193,2,7000,NaN,NaN,NaN,100,0,0,12,12,1
4,2,2,1,3000,0,11,0.3775,200,1,2,23,14,1
4,2,3,1,3000,1,17,0.9241,100,1,0,11,10,1
4,2,4,2,3000,2,20,0.982,100,1,1,17,15,1
4,2,5,3,3000,3,20,0.982,100,1,2,20,16,1
4,2,6,3,3000,0,10,0.2689,300,1,3,20,8,1
4,2,7,1,3000,1,15,0.8176,200,1,0,10,7,1
4,2,8,2,3000,2,16,0.8808,200,1,1,15,12,1
4,2,9,1,3000,1,14,0.7311,200,1,2,16,9,1
4,2,10,3,3000,3,19,0.9707,100,1,1,14,11,1
4,2,11,3,3000,0,8,0.1192,300,1,3,19,5,1
4,2,12,3,3000,3,13,0.6225,200,1,0,8,7,1
4,2,13,2,3000,2,15,0.8176,100,1,3,13,5,1
4,2,14,3,3000,0,13,0.6225,300,1,2,15,8,1
4,2,15,1,3000,1,18,0.9526,100,1,0,13,6,1
4,2,16,1,3000,1,13,0.6225,200,1,1,18,5,1
4,2,17,2,3000,2,18,0.9526,100,1,1,13,10,1
4,2,18,1,3000,1,13,0.6225,100,1,2,18,8,1
4,2,19,2,3000,2,11,0.3775,300,1,1,13,8,1
4,2,20,3,3000,0,13,0.6225,300,1,2,11,10,1
4,2,21,1,3000,1,16,0.8808,200,1,0,13,9,1
4,2,22,3,3000,3,14,0.7311,300,1,1,16,14,1
4,2,23,1,3000,0,8,0.1192,300,1,3,14,5,1
4,2,24,3,3000,3,17,0.9241,100,1,0,8,6,1
4,2,25,2,3000,2,18,0.9526,200,1,3,17,11,1
4,2,26,1,3000,0,14,0.7311,100,1,2,18,18,1
4,2,27,2,3000,2,17,0.9241,200,1,0,14,25,1
4,2,28,1,3000,0,7,0.0759,300,1,2,17,17,1
4,2,29,2,3000,2,14,0.7311,300,1,0,7,19,1
4,2,30,1,3000,1,11,0.3775,200,1,2,14,17,1
4,2,31,3,7000,3,15,0.8176,200,1,1,11,19,1
4,2,32,1,7000,1,21,0.989,100,1,3,15,15,1
4,2,33,3,7000,3,17,0.9241,100,1,1,21,6,1
4,2,34,3,7000,0,13,0.6225,300,1,3,17,10,1
4,2,35,2,7000,2,17,0.9241,200,1,0,13,7,1
4,2,36,3,7000,0,12,0.5,300,1,2,17,11,1
4,2,37,3,7000,3,15,0.8176,200,1,0,12,9,1
4,2,38,3,7000,3,16,0.8808,200,1,3,15,16,1
4,2,39,2,7000,2,17,0.9241,100,1,3,16,18,1
4,2,40,3,7000,0,12,0.5,300,1,2,17,9,1
4,2,41,3,7000,0,18,0.9526,200,1,0,12,24,1
4,2,42,2,7000,2,22,0.9933,100,1,0,18,25,1
4,2,43,2,7000,2,18,0.9526,200,1,2,22,26,1
4,2,44,3,7000,3,19,0.9707,200,1,2,18,20,1
4,2,45,3,7000,3,14,0.7311,300,1,3,19,13,1
4,2,46,1,7000,1,20,0.982,100,1,3,14,19,1
4,2,47,3,7000,0,13,0.6225,300,1,1,20,20,1
4,2,48,1,7000,0,14,0.7311,300,1,0,13,30,1
4,2,49,3,7000,0,16,0.8808,200,1,0,14,17,1
4,2,50,2,7000,2,24,0.9975,100,1,0,16,12,1
4,2,51,1,7000,1,18,0.9526,100,1,2,24,14,1
4,2,52,3,7000,3,22,0.9933,100,1,1,18,7,1
4,2,53,1,7000,0,14,0.7311,200,1,3,22,10,1
4,2,54,1,7000,1,20,0.982,200,1,0,14,18,1
4,2,55,1,7000,1,11,0.3775,300,1,1,20,16,1
4,2,56,2,7000,0,11,0.3775,300,1,1,11,21,1
4,2,57,1,7000,1,14,0.7311,300,1,0,11,16,1
4,2,58,1,7000,0,10,0.2689,300,1,1,14,18,1
4,2,59,2,7000,2,23,0.9959,100,1,0,10,12,1
4,2,60,2,7000,2,15,0.8176,300,1,2,23,21,1
4,2,61,1,5000,1,14,0.7311,200,1,2,15,10,1
4,2,62,2,5000,0,10,0.2689,300,1,1,14,12,1
4,2,63,2,5000,2,21,0.989,100,1,0,10,22,1
4,2,64,2,5000,2,19,0.9707,100,1,2,21,40,1
4,2,65,1,5000,1,18,0.9526,100,1,2,19,17,1
4,2,66,1,5000,1,10,0.2689,200,1,1,18,11,1
4,2,67,3,5000,3,20,0.982,100,1,1,10,10,1
4,2,68,2,5000,2,15,0.8176,300,1,3,20,9,1
4,2,69,2,5000,2,16,0.8808,200,1,2,15,7,1
4,2,70,2,5000,2,16,0.8808,200,1,2,16,7,1
4,2,71,2,5000,2,15,0.8176,300,1,2,16,9,1
4,2,72,2,5000,2,17,0.9241,100,1,2,15,14,1
4,2,73,3,5000,3,13,0.6225,200,1,2,17,10,1
4,2,74,1,5000,0,9,0.1824,200,1,3,13,16,1
4,2,75,1,5000,0,9,0.1824,200,1,0,9,13,1
4,2,76,2,5000,2,21,0.989,100,1,0,9,6,1
4,2,77,3,5000,0,12,0.5,300,1,2,21,7,1
4,2,78,1,5000,1,18,0.9526,200,1,0,12,7,1
4,2,79,2,5000,2,26,1,100,1,1,18,10,1
4,2,80,3,5000,3,15,0.8176,300,1,2,26,11,1
4,2,81,1,5000,1,19,0.9707,100,1,3,15,12,1
4,2,82,3,5000,3,18,0.9526,100,1,1,19,13,1
4,2,83,1,5000,0,11,0.3775,300,1,3,18,12,1
4,2,84,2,5000,2,20,0.982,100,1,0,11,9,1
4,2,85,1,5000,0,10,0.2689,300,1,2,20,17,1
4,2,86,3,5000,3,19,0.9707,100,1,0,10,14,1
4,2,87,1,5000,1,16,0.8808,100,1,3,19,19,1
4,2,88,3,5000,3,13,0.6225,300,1,1,16,14,1
4,2,89,3,5000,3,16,0.8808,200,1,3,13,12,1
4,2,90,3,5000,3,20,0.982,300,1,3,16,18,1
4,2,91,1,7000,0,14,0.7311,100,1,3,20,22,1
4,2,92,1,7000,1,11,0.3775,300,1,0,14,25,1
4,2,93,3,7000,3,21,0.989,100,1,1,11,26,1
4,2,94,2,7000,0,14,0.7311,200,1,3,21,16,1
4,2,95,2,7000,2,20,0.982,100,1,0,14,20,1
4,2,96,1,7000,1,9,0.1824,300,1,2,20,15,1
4,2,97,3,7000,3,16,0.8808,200,1,1,9,9,1
4,2,98,3,7000,0,14,0.7311,300,1,3,16,19,1
4,2,99,1,7000,1,15,0.8176,100,1,0,14,19,1
4,2,100,2,7000,2,14,0.7311,300,1,1,15,31,1
4,2,101,2,7000,0,11,0.3775,300,1,2,14,14,1
4,2,102,2,7000,NaN,NaN,NaN,100,0,0,11,16,1
4,2,103,2,7000,2,16,0.8808,100,1,NaN,NaN,21,1
4,2,104,1,7000,0,11,0.3775,300,1,2,16,16,1
4,2,105,1,7000,1,12,0.5,300,1,0,11,13,1
4,2,106,3,7000,3,25,0.9985,100,1,1,12,9,1
4,2,107,2,7000,0,11,0.3775,300,1,3,25,13,1
4,2,108,2,7000,2,14,0.7311,300,1,0,11,12,1
4,2,109,3,7000,3,22,0.9933,100,1,2,14,9,1
4,2,110,2,7000,0,15,0.8176,200,1,3,22,12,1
4,2,111,3,7000,3,23,0.9959,100,1,0,15,5,1
4,2,112,2,7000,2,17,0.9241,100,1,3,23,9,1
4,2,113,3,7000,3,20,0.982,100,1,2,17,14,1
4,2,114,2,7000,2,16,0.8808,200,1,3,20,12,1
4,2,115,3,7000,3,21,0.989,100,1,2,16,5,1
4,2,116,2,7000,2,19,0.9707,100,1,3,21,14,1
4,2,117,3,7000,3,19,0.9707,200,1,2,19,17,1
4,2,118,3,7000,3,17,0.9241,100,1,3,19,16,1
4,2,119,1,7000,0,15,0.8176,100,1,3,17,14,1
4,2,120,3,7000,3,29,1,100,1,0,15,10,1
4,2,121,3,5000,0,13,0.6225,300,1,3,29,13,1
4,2,122,3,5000,3,11,0.3775,300,1,0,13,6,1
4,2,123,2,5000,0,9,0.1824,300,1,3,11,9,1
4,2,124,2,5000,2,16,0.8808,200,1,0,9,NaN,1
4,2,125,1,5000,1,13,0.6225,300,1,2,16,NaN,1
4,2,126,2,5000,2,21,0.989,100,1,1,13,NaN,1
4,2,127,3,5000,3,15,0.8176,300,1,2,21,NaN,1
4,2,128,2,5000,2,20,0.982,200,1,3,15,NaN,1
4,2,129,1,5000,1,19,0.9707,300,1,2,20,NaN,1
4,2,130,2,5000,2,18,0.9526,100,1,1,19,NaN,1
4,2,131,1,5000,1,12,0.5,100,1,2,18,NaN,1
4,2,132,1,5000,0,12,0.5,100,1,1,12,NaN,1
4,2,133,3,5000,3,20,0.982,200,1,0,12,7,1
4,2,134,1,5000,0,8,0.1192,300,1,3,20,12,1
4,2,135,2,5000,2,15,0.8176,300,1,0,8,13,1
4,2,136,1,5000,0,12,0.5,100,1,2,15,25,1
4,2,137,2,5000,2,18,0.9526,200,1,0,12,18,1
4,2,138,3,5000,3,18,0.9526,200,1,2,18,21,1
4,2,139,1,5000,1,14,0.7311,200,1,3,18,13,1
4,2,140,1,5000,0,4,0.018,300,1,1,14,24,1
4,2,141,1,5000,0,9,0.1824,300,1,0,4,28,1
4,2,142,3,5000,3,24,0.9975,100,1,0,9,14,1
4,2,143,2,5000,0,13,0.6225,200,1,3,24,13,1
4,2,144,3,5000,3,20,0.982,200,1,0,13,24,1
4,2,145,1,5000,0,7,0.0759,200,1,3,20,9,1
4,2,146,1,5000,1,16,0.8808,200,1,0,7,11,1
4,2,147,1,5000,1,11,0.3775,200,1,1,16,11,1
4,2,148,3,5000,3,18,0.9526,200,1,1,11,11,1
4,2,149,1,5000,1,14,0.7311,100,1,3,18,8,1
4,2,150,1,5000,1,12,0.5,300,1,1,14,13,1
4,2,151,2,3000,2,18,0.9526,100,1,1,12,29,1
4,2,152,1,3000,1,16,0.8808,100,1,2,18,16,1
4,2,153,1,3000,1,15,0.8176,100,1,1,16,25,1
4,2,154,3,3000,3,13,0.6225,100,1,1,15,25,1
4,2,155,1,3000,1,13,0.6225,100,1,3,13,13,1
4,2,156,1,3000,0,12,0.5,300,1,1,13,42,1
4,2,157,2,3000,2,17,0.9241,200,1,0,12,15,1
4,2,158,2,3000,2,16,0.8808,100,1,2,17,23,1
4,2,159,3,3000,3,16,0.8808,200,1,2,16,23,1
4,2,160,1,3000,1,10,0.2689,300,1,3,16,16,1
4,2,161,3,3000,3,17,0.9241,200,1,1,10,33,1
4,2,162,3,3000,3,15,0.8176,100,1,3,17,16,1
4,2,163,2,3000,2,16,0.8808,200,1,3,15,19,1
4,2,164,2,3000,2,12,0.5,200,1,2,16,21,1
4,2,165,2,3000,2,14,0.7311,100,1,2,12,9,1
4,2,166,2,3000,2,14,0.7311,100,1,2,14,6,1
4,2,167,1,3000,1,10,0.2689,300,1,2,14,15,1
4,2,168,3,3000,0,8,0.1192,300,1,1,10,21,1
4,2,169,2,3000,2,15,0.8176,100,1,0,8,15,1
4,2,170,1,3000,1,17,0.9241,200,1,2,15,17,1
4,2,171,2,3000,0,9,0.1824,100,1,1,17,22,1
4,2,172,3,3000,0,11,0.3775,300,1,0,9,23,1
4,2,173,2,3000,2,11,0.3775,300,1,0,11,24,1
4,2,174,1,3000,1,10,0.2689,300,1,2,11,18,1
4,2,175,1,3000,0,17,0.9241,100,1,1,10,17,1
4,2,176,1,3000,1,20,0.982,300,1,0,17,16,1
4,2,177,3,3000,0,12,0.5,200,1,1,20,18,1
4,2,178,3,3000,0,11,0.3775,300,1,0,12,10,1
4,2,179,1,3000,1,28,1,200,1,0,11,21,1
4,2,180,3,3000,3,19,0.9707,200,1,1,28,20,1
4,2,181,2,5000,0,10,0.2689,300,1,3,19,13,1
4,2,182,1,5000,1,16,0.8808,200,1,0,10,7,1
4,2,183,2,5000,2,15,0.8176,300,1,1,16,9,1
4,2,184,2,5000,NaN,NaN,NaN,200,0,2,15,26,1
4,2,185,1,5000,1,15,0.8176,300,1,NaN,NaN,36,1
4,2,186,1,5000,1,10,0.2689,100,1,1,15,12,1
4,2,187,2,5000,2,13,0.6225,300,1,1,10,16,1
4,2,188,1,5000,0,13,0.6225,300,1,2,13,17,1
4,2,189,2,5000,2,15,0.8176,200,1,0,13,18,1
4,2,190,1,5000,0,10,0.2689,300,1,2,15,25,1
4,2,191,2,5000,2,20,0.982,200,1,0,10,11,1
4,2,192,2,5000,2,11,0.3775,300,1,2,20,16,1
4,2,193,3,5000,3,12,0.5,200,1,2,11,27,1
4,2,194,2,5000,2,18,0.9526,200,1,3,12,20,1
4,2,195,3,5000,0,12,0.5,300,1,2,18,42,1
4,2,196,1,5000,1,21,0.989,100,1,0,12,22,1
4,2,197,2,5000,2,14,0.7311,200,1,1,21,15,1
4,2,198,3,5000,3,13,0.6225,300,1,2,14,29,1
4,2,199,1,5000,1,22,0.9933,200,1,3,13,27,1
4,2,200,1,5000,1,22,0.9933,300,1,1,22,17,1
4,2,201,3,5000,3,25,0.9985,100,1,1,22,13,1
4,3,2,2,7000,2,20,0.982,200,1,1,16,12,1
4,3,3,3,7000,0,18,0.9526,100,1,2,20,18,1
4,3,4,3,7000,3,18,0.9526,200,1,0,18,41,1
4,3,5,3,7000,0,17,0.9241,100,1,3,18,8,1
4,3,6,3,7000,3,23,0.9959,100,1,0,17,10,1
4,3,7,3,7000,3,12,0.5,300,1,3,23,20,1
4,3,8,2,7000,2,18,0.9526,200,1,3,12,12,1
4,3,9,1,7000,0,6,0.0474,300,1,2,18,26,1
4,3,10,2,7000,2,17,0.9241,200,1,0,6,15,1
4,3,11,1,7000,0,12,0.5,300,1,2,17,11,1
4,3,12,1,7000,1,19,0.9707,100,1,0,12,26,1
4,3,13,1,7000,1,20,0.982,100,1,1,19,22,1
4,3,14,2,7000,0,16,0.8808,200,1,1,20,29,1
4,3,15,3,7000,3,16,0.8808,200,1,0,16,31,1
4,3,16,1,7000,0,10,0.2689,300,1,3,16,19,1
4,3,17,2,7000,2,15,0.8176,300,1,0,10,15,1
4,3,18,2,7000,2,13,0.6225,300,1,2,15,14,1
4,3,19,3,7000,3,15,0.8176,300,1,2,13,18,1
4,3,20,1,7000,1,16,0.8808,200,1,3,15,13,1
4,3,21,2,7000,2,20,0.982,300,1,1,16,9,1
4,3,22,2,7000,2,16,0.8808,300,1,2,20,12,1
4,3,23,3,7000,3,23,0.9959,100,1,2,16,9,1
4,3,24,2,7000,2,15,0.8176,300,1,3,23,15,1
4,3,25,1,7000,0,11,0.3775,200,1,2,15,15,1
4,3,26,2,7000,2,14,0.7311,300,1,0,11,16,1
4,3,27,3,7000,0,11,0.3775,300,1,2,14,14,1
4,3,28,3,7000,3,15,0.8176,200,1,0,11,10,1
